text,is_quote_status,retweet_count,favorite_count,favorited,retweeted,username
Mumford and Sons #Aspenjazzfest are u kidding??? http://t.co/Dg99tIv1,False,1,0,False,False,SuttonBStracke
Loving Aspen! http://t.co/CEcPOvM0,False,0,0,False,False,SuttonBStracke
http://t.co/LAbGdsje,False,0,0,False,False,SuttonBStracke
RT @RachaelEHarris: Carol Kane and I w/@TheCreativeC at @nbc4tampa.  Check out our website and help keeps the arts in public school! htt ...,False,3,0,False,False,SuttonBStracke
@charlottes_web Where can I get music shoe pump to wear to @LAPhil Opening Night Gala???,False,0,0,False,False,SuttonBStracke
Catalina in focus. Summer can't be ending?? http://t.co/2WjRVMQB,False,0,0,False,False,SuttonBStracke
"@momofmac @SuttonsLaw: @momofmac Though. On the bright side: this could mean a few ""field studies"" to see #DavidBeckhamWeb",False,0,0,False,False,SuttonBStracke
Did I just become a soccer coach for 8 year olds?? Does it count if I have NO idea how to play?? #Yikes,False,0,0,False,False,SuttonBStracke
Fire in Freezing PB #cold http://t.co/iup36VmS,False,0,0,False,False,SuttonBStracke
How is it that I have the best friends ever? @koryblum @kayandfrank @damanfrank @ocbeachmama @blummer27,False,0,0,False,False,SuttonBStracke
Am I in #Scotland? http://t.co/XjWb6ca2,False,0,0,False,False,SuttonBStracke
Good morning Pebble Beach http://t.co/8aWqVTtu,False,0,0,False,False,SuttonBStracke
Now in Garlic Capital of the World! http://t.co/CTPXZo3L,False,0,0,False,False,SuttonBStracke
"“@blummer27: Sucks that Lance Armstrong championships r lost, but he will always b remembered as a champion 2 all cancer survivors. Love!",False,0,0,False,False,SuttonBStracke
@LizzieTisch sorry for the tardiness!!!;),False,0,0,False,False,SuttonBStracke
Flipping out at @flipburger! http://t.co/Q3TW0bvU,False,1,0,False,False,SuttonBStracke
http://t.co/pq3pCDhp @CameronDecades,False,0,0,False,False,SuttonBStracke
Definitely NOT watching #hitchcock tonight...,False,0,0,False,False,SuttonBStracke
"RT @ninagarcia: ""Never go to bed mad. Stay up and fight.""RIP Phyllis Diller",False,576,0,False,False,SuttonBStracke
If only my sweet Rhett were here... #missinghubby @camerondecades  http://t.co/AtyhLkbD,False,0,0,False,False,SuttonBStracke
Am I the only one not impressed by a private GOLF club allowing 2 political women in as some sort of triumph for women's rights?,False,2,0,False,False,SuttonBStracke
Augusta GA: home sweet home http://t.co/Opc03hbp,False,0,0,False,False,SuttonBStracke
RT @LLBeanFreeport: For every new follower today we will give a new book pack to a child in need in Maine!! #beanbootsunday,False,105,0,False,False,SuttonBStracke
RT @Peter_Som: Hubba hubba happy birthday to #RobertRedford http://t.co/ouKp0t6u via @pinterest,False,1,0,False,False,SuttonBStracke
Love giving parties- even sad farewell ones... http://t.co/8BIBKypO,False,0,1,False,False,SuttonBStracke
Goodnight Sun http://t.co/pJ2C7lus,False,0,0,False,False,SuttonBStracke
@ninagarcia I'd add cigarette pants under evening gowns or anything sheer  Chic.,False,0,0,False,False,SuttonBStracke
@CameronDecades of course you did!!!,False,0,0,False,False,SuttonBStracke
“@asvof: Sigur Rós - Varðeldur http://t.co/o4VQuzrN” Incredible- please watch!,False,0,0,False,False,SuttonBStracke
Madonna turning 54 today = me doing Pilates and getting on the treadmill!!,False,1,0,False,False,SuttonBStracke
RT @CameronDecades: CHANEL Bag Giveaway http://t.co/pDWQnrVU via @bagsnob,False,1,0,False,False,SuttonBStracke
RT @LAPhil: NEWS! 2012/13 season opens w/ selections from Tchaikovsky’s Swan Lake danced by @ABTBallet stars &amp; more. http://t.co/5ts ...,False,5,0,False,False,SuttonBStracke
RT @JustMsB: @ocbeachmama @SuttonsLaw @koryblum @kayandfrank @staceybailey now now ladies its pinky up #sidefive ;) lol,False,1,0,False,False,SuttonBStracke
Taking my little surfer girl and boys to beach #surfing http://t.co/h4MOPQjW,False,0,0,False,False,SuttonBStracke
RT @MaryKatrantzou: Top 10 Most Influential Designers of 2012 - http://t.co/u9UzQi6f: http://t.co/L20dpBLr,False,5,0,False,False,SuttonBStracke
@JessicaTrentPR nice.,False,0,0,False,False,SuttonBStracke
@SteveMartinToGo @steepcanyon labor day weekend! Play another LA gig! Saw you at Segerstrom - amazing!!,False,0,0,False,False,SuttonBStracke
"RT @AlbertBrooks: Convenience store owner: ""May I help you?""Randy Travis: ""I'll have some pants.""",False,174,0,False,False,SuttonBStracke
@SueRockefeller missed you at Sea Change this year!,False,0,0,False,False,SuttonBStracke
"@NewsGunner @ap ha! Well, I'm Southern, so sometimes we accidentally find ourselves drunk, naked and mad in a vehicle..;)",False,0,1,False,False,SuttonBStracke
"“@NewsGunner: Oh my! Randy Travis arrested naked, charged with DWI. @AP  http://t.co/Je7tA1ow” I'm sure there's a reasonable explanation...",False,0,1,False,False,SuttonBStracke
#earthquake !!,False,0,0,False,False,SuttonBStracke
"RT @decadesinc: Pre-order @CameronDecades' book ""Decades: A Century Of Fashion"" from http://t.co/vL8CvoLA and receive a signed copy! - h ...",False,4,0,False,False,SuttonBStracke
Love Baryshnikov?  Read this post! http://t.co/hOg2odlF http://t.co/E7bri2WC,False,1,1,False,False,SuttonBStracke
@blummer27 no! That's @SuzanneSomers who i adore! this is All in the Family chick!,False,0,0,False,False,SuttonBStracke
Hangin on the Tarmac at JFK with Sally Strothers...,False,0,0,False,False,SuttonBStracke
@CameronDecades they live in NYC!!,False,0,0,False,False,SuttonBStracke
@CameronDecades my new friends loved shopping at the Decades pop up!!,False,0,0,False,False,SuttonBStracke
With the girls loving on @CameronDecades with @koryblum @kayandfrank @ocbeachmama @justmsb @rosiephilidor @msquince http://t.co/taMGWOL9,False,1,0,False,False,SuttonBStracke
Chic lobby girls @koryblum @ocbeachmama @kayandfrank @staceybailey #Caprihotel http://t.co/A04iEDlU,False,0,0,False,False,SuttonBStracke
On the road to the #Hamptons http://t.co/wCLo6qHc,False,0,0,False,False,SuttonBStracke
RT @koryblum: Misha where are you? @suttonslaw @Ocbeachmama @kayandfrank http://t.co/mxumLLOd,False,1,0,False,False,SuttonBStracke
Off to see In Paris with @Baryshnikov haps bday to @koryblum! @kayandfrank @staceybailey http://t.co/5whMR6qq,False,0,0,False,False,SuttonBStracke
Lunching at #balthazar does it get any better? http://t.co/4QGbaJTM,False,0,0,False,False,SuttonBStracke
"RT @SocietyNewsLA: What's so great about Kirk Douglas? For starters, he's now the $50 million man! - http://t.co/clgUslQp via @SocietyNewsLA",False,1,0,False,False,SuttonBStracke
“@koryblum: Rose Bar @suttonslaw  http://t.co/NYNOas8C” If it were only Halloween!,False,0,0,False,False,SuttonBStracke
With they girls at #minettatavern  http://t.co/mOtSjHvS,False,0,0,False,False,SuttonBStracke
#chic girl or boy? (is it weird to take photos of people without their knowledge at the airport?) http://t.co/P1qZaSjS,False,0,0,False,False,SuttonBStracke
RT @Oceana: Saving water is easy—here are 25 things you can do around the house to reduce water use. http://t.co/yd3mLCiJ What other tri ...,False,32,0,False,False,SuttonBStracke
Wishing I had a PJ... @CameronDecades,False,0,0,False,False,SuttonBStracke
“@CameronDecades: Old Hollywood with short shorts @brooksbrothers Black Fleece  @ Château Marmont http://t.co/61D3S20O” midway up,False,0,0,False,False,SuttonBStracke
Hour delay at LAX... http://t.co/hcgut74v,False,0,0,False,False,SuttonBStracke
"RT @RebeccaMinkoff: ""A woman with good shoes is never ugly."" -Coco Chanel",False,104,0,False,False,SuttonBStracke
@LizzieTisch @camerondecades @vanityfair Always gorgeous and stylish!!!,False,0,0,False,False,SuttonBStracke
@LizzieTisch @camerondecades @vanityfair Always gorgeous and stylish!!!,False,0,0,False,False,SuttonBStracke
Working on @Oceana new blog post  We missed you @SueRockefeller!!! http://t.co/QSX1Yfhd,False,0,0,False,False,SuttonBStracke
Loving French Vintage Jewelry from  @camerondecades  http://t.co/LdGGg1y0,False,0,0,False,False,SuttonBStracke
Versailles '73 post  - amazing film-documentary! http://t.co/Hmwjt3mt @CameronDecades @CoffeeBluffPics @KissMakeupbyM http://t.co/kXUpsmIs,False,4,1,False,False,SuttonBStracke
“@KissMakeupbyM: The extremely gorgeous Sutton... @suttonslaw  http://t.co/IAxgF4Ar” the genius of @KissMakeupbyM,False,0,0,False,False,SuttonBStracke
"@CameronDecades OMG.  I am loving this.  Yes, more fun - and we are total twinsies!",False,0,0,False,False,SuttonBStracke
Starting Sat off right with #Pilates with @KissMakeupbyM now for a bloody...,False,0,0,False,False,SuttonBStracke
"The incredible artist @artistkimberlyb with her beautiful subject, @judy8chang and @AlbertBrooks http://t.co/lgceM2ms",False,0,0,False,False,SuttonBStracke
RT @KissMakeupbyM: Love shooting today with world renowned photographer Stefanie Keenan @suttonslaw   @ Beverly Hills Hotel http://t.co/ ...,False,1,0,False,False,SuttonBStracke
Yesterday I got to meet Raf Simons from @Dior and see the beautiful film Versailles 73- cant wait to see what today has in store!,False,2,1,False,False,SuttonBStracke
RT @KissMakeupbyM: At #sohohouse post Versailles 73 screening w/@jessicatrentpr #cameronsilver #decades @suttonslaw   http://t.co/Ou9Msd26,False,2,0,False,False,SuttonBStracke
@momofmac @camerondecades @christosdecades @yslexperience I'll share a Paris!,False,0,0,False,False,SuttonBStracke
Shopping at Decades with @CameronDecades and @ChristosDecades is dangerous!!!! Purple mink @yslexperience cape http://t.co/mbUrsxfe,False,1,0,False,False,SuttonBStracke
Did I really just audition for a reality show???,False,2,5,False,False,SuttonBStracke
@blummer27 Agree with Michael.  When do we start?;),False,0,0,False,False,SuttonBStracke
"Over 10,000 views of 40 posts to http://t.co/imxeDSat Thanks to all readers! Please share and RT!! (in @givenchy) http://t.co/V2vrEtsN",False,0,0,False,False,SuttonBStracke
Gaga for @JPGaultier! Please RT! http://t.co/h56hPwXj,False,2,0,False,False,SuttonBStracke
RT @macklowe: How I Got To Be...A Beauty Entrepreneur by vbeauté Founder Julie Macklowe http://t.co/h3aIGF07 Love the article. Awesome !,False,2,0,False,False,SuttonBStracke
@nicoleleal901 @CameronDecades @cmbenz I like it too! Just quoting my silver-headed mother;),False,0,0,False,False,SuttonBStracke
@CameronDecades of course!!,False,0,0,False,False,SuttonBStracke
@CameronDecades @bill_blass what am I wearing?????,False,0,0,False,False,SuttonBStracke
"@CameronDecades @cmbenz @nicoleleal901 momma says leave it like is and ""highlight"" the black...;)",False,0,0,False,False,SuttonBStracke
@LAPhil with Smokey Robinson at #hollywoodbowl- perfect http://t.co/FKtdsSd7,False,0,0,False,False,SuttonBStracke
RT @ProjectRunway: @TimGunn to return for #ProjectRunway Season 10. RT if you’re ready to #MakeItWork! http://t.co/d6gqGzxW,False,57,0,False,False,SuttonBStracke
“@koryblum: http://t.co/u2ezaIKkLove it! http://t.co/t5iU2g6Z” @Amber71481840 @MOCA,False,0,0,False,False,SuttonBStracke
SoCal at her best: Catalina shinin! http://t.co/FAlKkIER,False,0,0,False,False,SuttonBStracke
"RT @ariannahuff: Grace, love, courage: On art, artists and patronage http://t.co/aMcmmWLy",False,8,0,False,False,SuttonBStracke
"Sutton's Law: Paris Haute Couture 2012: Ulyana Sergeenko, Stepha... http://t.co/8qyWkO7Z",False,0,0,False,False,SuttonBStracke
"Best pulled pork sandwich, ever. @CharliePalmerGp @Bourdain http://t.co/OTLK5Wqu",False,0,0,False,False,SuttonBStracke
@momofmac @Givenchy @BarneysNY @CameronDecades Yummy!  Jelly!,False,0,0,False,False,SuttonBStracke
"RT @sartorialgirl: ""He's a rock star in his own right. He brought lightness &amp; simplicity to it that I thought was incredibly refresh ...",False,3,0,False,False,SuttonBStracke
RT @CameronDecades: #Versailles73movie my first narration gig headed to theatres &amp; maybe even an Oscar nod.  Please follow @coffeebl ...,False,4,0,False,False,SuttonBStracke
"RT @LAPhil: Happy 90th! On JUL 11,1922 the orchestra played its 1st regular season concert @HollywoodBowl - here's to 90 more! http://t. ...",False,10,0,False,False,SuttonBStracke
@marymcCallC say it ain't so!!!,False,0,0,False,False,SuttonBStracke
@koryblum @blummer27 she's Paris bound!!!,False,0,0,False,False,SuttonBStracke
"RT @OfficialRodarte: With Aga Mikolaj backstage at the Don Giovanni opera, photographed by @autumndewilde. http://t.co/ftixPR5J",False,2,0,False,False,SuttonBStracke
Sutton's Law: Paris Haute Couture 2012-13: Giambattista Valli http://t.co/Mupc1fZ7 #Parisfashionweek,False,1,0,False,False,SuttonBStracke
@MaryKatrantzou @camerondecades @coletteparis I'm seeing a Mary K girls line!!!,False,0,0,False,False,SuttonBStracke
“@MaryKatrantzou: @CameronDecades @suttonslaw @coletteparis so cool- but I said that already didn't I!” with Chanel! http://t.co/nkohW6sU,False,2,0,False,False,SuttonBStracke
@turnersimkins @visually what's that?,False,0,0,False,False,SuttonBStracke
@TrevorCorson @foodrepublic @bourdain Just in London at Nobu and no uni or toro due to it being Sunday...,False,0,0,False,False,SuttonBStracke
@LibertyLndnGirl going in Oct! Help!!,False,0,0,False,False,SuttonBStracke
"RT @SocietyNewsLA: Just did a wrap of fall winter Paris haute couture shows: invitations, Kardashians, etc., http://t.co/efo2JyLV via @S ...",False,1,0,False,False,SuttonBStracke
totally see the Thibault relation:) @TimTebow http://t.co/DEeU5vdP,False,1,0,False,False,SuttonBStracke
"@Katsuya anniversary with @damanfrank, @kayandfrank  and old pal @TimTebow in vintage #ysl @CameronDecades http://t.co/s0kvMDeH",False,2,0,False,False,SuttonBStracke
@Katsuya anniversary with @damanfrank and old pal @tim,False,1,0,False,False,SuttonBStracke
@ariannahuff wasn't sure where this was going...;),False,0,0,False,False,SuttonBStracke
"Kale, spinach, apple and more... Yummmmm http://t.co/zBJ41moF",False,0,0,False,False,SuttonBStracke
"RT @OfficialRodarte: The @nycballet dress rehearsal with costumes by Kate and Laura Mulleavy of Rodarte for ""Two Hearts."" http://t.co/Yf ...",False,4,0,False,False,SuttonBStracke
@blummer27 I'm allergic to goats.,False,0,0,False,False,SuttonBStracke
RT @RebeccaMinkoff: New Pre-Fall Arrivals!! Retweet if you like what you see :) I'm so excited to share: http://t.co/xYTYFm7Y http://t.c ...,False,34,0,False,False,SuttonBStracke
"Like @Dior, #AlexisMabille, Couture? Please read and share!  http://t.co/Hmwjt3mt",False,0,0,False,False,SuttonBStracke
@CameronDecades @dolcegabbana don't step on her...,False,0,0,False,False,SuttonBStracke
Starting my @NekterJuiceBar cleanse today after 3 weeks in France!!,False,0,0,False,False,SuttonBStracke
RT @MaryKatrantzou: Welcome to Mary Land- AW12 is in!http://t.co/UoKlZG3L http://t.co/BezxmT6T,False,4,0,False,False,SuttonBStracke
RT @CameronDecades: Why Don't You from Harper's Bazaar Singapore  http://t.co/O6AHSY4r,False,2,0,False,False,SuttonBStracke
Sutton&amp;#39;s Law: Paris Haute Couture Fashion Week 2012: Versace: http://t.co/1XUW9ZSl,False,0,0,False,False,SuttonBStracke
RT @SocietyNewsLA: A great @Gaultier Paris haute couture show w/ @SuttonsLaw @CameronDecades Tatiana Sorokko &amp; all the fun people! h ...,False,1,0,False,False,SuttonBStracke
http://t.co/R4AY6RQ7 Zyban,False,0,0,False,False,SuttonBStracke
"Favorite #ParisFashionWeek quote from @CameronDecades: I like you Sutton, but I go with what daddy (aka my husband) says...",False,0,0,False,False,SuttonBStracke
@CameronDecades just as beautiful as the collection!,False,0,0,False,False,SuttonBStracke
Concorde Room Heathrow not too shabby. Thanks for the upgrade! http://t.co/8xcDuGkY,False,0,0,False,False,SuttonBStracke
RT @CameronDecades: A few final front row Couture memories with Christine Chiu and Sutton Stracke while waiting for Kim Kardashi http:// ...,False,2,0,False,False,SuttonBStracke
RT @CameronDecades: We are private dancers @armani Prive http://t.co/b2pL5r6R,False,1,0,False,False,SuttonBStracke
@JessicaTrentPR I must meet u there soon! Pining for LA!,False,0,0,False,False,SuttonBStracke
"RT @JPGaultier: Go, go, gold @KarlieKloss ! #couture #ArtDeco  http://t.co/fZChfDrW",False,86,0,False,False,SuttonBStracke
I want @LouboutinWorld to be my fairy godmother...,False,0,0,False,False,SuttonBStracke
Hooray for @JPGaultier for putting hair nets on hair and not faces!!!,False,1,0,False,False,SuttonBStracke
Waiting with the Divine Miss M @BetteMiddler and @CameronDecades for l'enfant terrible @JPGaultier to start show http://t.co/IDZUU2wG,False,1,0,False,False,SuttonBStracke
"RT @CameronDecades: Loving @SuttonsLaw new @MaryKatrantzou coat from @coletteparis and now I must get one of your scarves, too &amp; mak ...",False,4,0,False,False,SuttonBStracke
"@marymcCallC one more day, one more day!!!;) you walked a lot today too...",False,0,0,False,False,SuttonBStracke
What a difference six months make for Armani Prive #ParisFashionWeek http://t.co/GMdzwQUT,False,0,0,False,False,SuttonBStracke
Holy Smokes who knew Kim Kardashian was so loved? http://t.co/iiKLgol7,False,0,0,False,False,SuttonBStracke
"RT @SocietyNewsLA: Lea Michele, Cory Monteith, Matthew Morrison among stars at Versace Paris couture - http://t.co/zztRRnPW via @Society ...",False,1,0,False,False,SuttonBStracke
"Yummy caviar at #CaviarKaspian with @CameronDecades, @BrooksBrothers",False,0,0,False,False,SuttonBStracke
"RT @CameronDecades: Who isn't eating at Kaviar Caspia? Peter Merino, Suzy Menkes, Jonathan Riss, Giles Bensimon, Tracy Hejalian, @Sutton ...",False,1,0,False,False,SuttonBStracke
I think I'll due a hair net and wear over my face a la @GiambattistaPR couture show http://t.co/otopdGrr,False,0,0,False,False,SuttonBStracke
J'adore Dior! @Dior http://t.co/o9sOxVt7,False,0,0,False,False,SuttonBStracke
RT @CameronDecades: Flanked by @christyal @suttonslaw at Christophe Josse Couture with LA representing on the   @ Lycée Henri IV http:// ...,False,1,0,False,False,SuttonBStracke
This afternoon #alexismabille @Dior and @GiambattistaPR wow! http://t.co/q5IrPDzj,False,0,0,False,False,SuttonBStracke
Donatella looking good @Versace couture http://t.co/nZAThqZL,False,0,0,False,False,SuttonBStracke
@momofmac love those!!! A must have👏,False,0,0,False,False,SuttonBStracke
Just posted a photo http://t.co/ZmxaLOXM,False,0,0,False,False,SuttonBStracke
@momofmac can't see??? Loving the boot idea;),False,0,0,False,False,SuttonBStracke
@CameronDecades @charliemakeup Excusez moi! Je suis arrivee!!!,False,0,0,False,False,SuttonBStracke
Je suis arrive http://t.co/oagCfD4R,False,0,0,False,False,SuttonBStracke
@CameronDecades @lanvinofficial no no. You can totally do this.  Yummy!,False,0,0,False,False,SuttonBStracke
@CameronDecades @lanvin that's what daddy wants to know...,False,0,0,False,False,SuttonBStracke
My @NoReservations JR http://t.co/N25qm39A,False,0,0,False,False,SuttonBStracke
@rebabrown4 St Tropez!,False,0,0,False,False,SuttonBStracke
@CameronDecades I'm at Gare de Cannes. Be there at 2:30,False,0,0,False,False,SuttonBStracke
Waiting for train to take me to #ParisFashionWeek!,False,0,0,False,False,SuttonBStracke
"@ChristosDecades are they in their ""costumes""??😘",False,0,0,False,False,SuttonBStracke
RT @ninagarcia: !!!!! How to Bring Your European Trip Back Home http://t.co/jC6PWbSi,False,39,0,False,False,SuttonBStracke
My #alexismabille couture has arrived! @CameronDecades,False,0,0,False,False,SuttonBStracke
Sutton&amp;#39;s Law: St. Tropez: Le Paradis: http://t.co/27ZVUDP3,False,1,0,False,False,SuttonBStracke
Lunch at Clovis 🌟restaurant in #Provence http://t.co/CIdBZXfy,False,0,0,False,False,SuttonBStracke
"Can't beat lunch with @marymcCallC at Le Club 55 in St Tropez, missing @CameronDecades!",False,0,0,False,False,SuttonBStracke
@NoReservations Eat your heart out! A Provence avec risotto et truffes http://t.co/dUJuFybP,False,0,0,False,False,SuttonBStracke
@CameronDecades r u 12 in this shot?????,False,0,0,False,False,SuttonBStracke
@CameronDecades @missymagsaysay Scary.,False,0,0,False,False,SuttonBStracke
@tarasimkins #love,False,0,0,False,False,SuttonBStracke
“@nytimesstyle: Motherlode Blog: Americans will spend $16.6 billion keeping children busy this summer. http://t.co/YCJlZ8BX” not in Provence,False,0,0,False,False,SuttonBStracke
@JessicaTrentPR such a sweet photo,False,0,0,False,False,SuttonBStracke
Vintage Ungaro! @CameronDecades @marymcCallC http://t.co/b46IBElC,False,0,0,False,False,SuttonBStracke
@marymcCallC cool sighting in Mougins,False,0,0,False,False,SuttonBStracke
Sur La Mer in vintage Ungaro tunic. Vive la France! @CameronDecades,False,0,0,False,False,SuttonBStracke
@PaladinPR You made it on twitter!!,False,0,0,False,False,SuttonBStracke
Sutton's Law: Antibes AbFab http://t.co/oXQCKSD9,False,0,0,False,False,SuttonBStracke
"RT @btravisNYC: Who doesn't love MK?! ""@MaryKatrantzou: Thank u to all 25,000 of u- as of today- for all ur tweets, support! Much love""",False,1,0,False,False,SuttonBStracke
My first guests are arriving today for my #GertrudeStein salon summer! @Amber71481840,False,0,0,False,False,SuttonBStracke
@CameronDecades I hope it comes with a cold mint julep!,False,0,0,False,False,SuttonBStracke
Sutton's Law: London Calling http://t.co/UHUfKgG1 #London,False,0,0,False,False,SuttonBStracke
Baby Cam @CameronDecades My mother says your pic from #cannes2012 in white with crystal bow tie is your look 4ever,False,0,0,False,False,SuttonBStracke
“@CameronDecades: @SuttonsLaw @lanvinofficial where's the picture?” http://t.co/dnpASuAh,False,0,0,False,False,SuttonBStracke
Girl's London Lanvin @LANVINofficial @CameronDecades!!,False,0,0,False,False,SuttonBStracke
"@ninagarcia If only I had read before day 3 of taking three kiddos to London, Provence and Paris in 3 weeks!;) http://t.co/IUc1U2pC",False,0,0,False,False,SuttonBStracke
RT @JessicaTrentPR: Wise words by F. Scott Fitzgerald (image attached) Its never too late to be whoever you want to be...You can change. ...,False,3,0,False,False,SuttonBStracke
Just posted a photo http://t.co/RfGegqCD,False,0,0,False,False,SuttonBStracke
Decided the nanny and the attorney should always be ugly #rulesofmarriage,False,0,0,False,False,SuttonBStracke
"RT @JessicaTrentPR: Not That You Need An Excuse To Drink Bourbon, But Today Is #Bourbon Day http://t.co/fIMA0Z19 Happy Kentucky times",False,1,0,False,False,SuttonBStracke
"@maxwellland @georgekotsi George, this must be in reference to you...;)",False,0,0,False,False,SuttonBStracke
"@SuttonsLaw: My @JPGaultier Prince, ready for Europe @CameronDecades (remember this?) http://t.co/u4jPVueT",False,0,0,False,False,SuttonBStracke
@Jeanne_Beker @banffmedia Deserved!!!,False,0,0,False,False,SuttonBStracke
@GeorgeKotsi More than MY flame shoe?;) Nice meeting you! http://t.co/RUaUTJkc,False,0,0,False,False,SuttonBStracke
@momofmac Are you in London? Don't leave until I get there!!!,False,0,0,False,False,SuttonBStracke
"RT @tarasimkins: Stop the brain beatings. The results we create are just right.  Let peace emerge.  Let stress dissolve. XOXO + Press on, T",False,1,0,False,False,SuttonBStracke
@macklowe let me know! Watched 3 seasons back to back while traveling...,False,0,0,False,False,SuttonBStracke
@koryblum @ocbeachmama If only I had known...,False,0,0,False,False,SuttonBStracke
@koryblum @thezoereport Perfect for school runs in style!!!,False,0,0,False,False,SuttonBStracke
@CameronDecades @zeromconejo @yifatoren Do you EVER look bad?,False,0,0,False,False,SuttonBStracke
@koryblum @blummer27 @ocbeachmama @aaron_gordnier Need to plan our cheering section trip soon!!!,False,0,0,False,False,SuttonBStracke
"Careless Whisper.  Perfect mosaic buckle for this GA cowgirl to wear to @johnrich Friends!  XO + Press on, T http://t.co/wiolmfCy”",False,0,0,False,False,SuttonBStracke
@blummer27 Show those boys how it's done!,False,0,0,False,False,SuttonBStracke
RT @LibertyLndnGirl: Okay. For the last time people. Opening Ceremony IS opening in London in July. It is not a rumour. I did not make i ...,False,5,0,False,False,SuttonBStracke
Is anyone else as obsessed with @TheShins as I am!??,False,0,0,False,False,SuttonBStracke
RT @socialprimer: First Look! @BrooksBrothers official clothier to Baz Luhrmann's new Great Gatsby flick.  https://t.co/2lzil4qn,False,1,0,False,False,SuttonBStracke
Sutton&amp;#39;s Law: Couture Cartier: http://t.co/DF8ZLVYo,False,1,0,False,False,SuttonBStracke
@decadesinc My handsome hub!,False,0,0,False,False,SuttonBStracke
At stunning @Cartier dinner wearing vintage @YSL from @decadesinc and hubby wearing chic @tomford_nl http://t.co/mgOVKa68,False,2,0,False,False,SuttonBStracke
“@tarasimkins: 2 tix to round at tournament just went for $17k for the John Rich/ St. Jude auction. The # for u to beat!!!” @johnrich on it!,False,0,0,False,False,SuttonBStracke
RT @ABTBallet: Last night @MetOpera: Diana Vishneva and @marcelogomes47 bring their passion to Onegin. Photo: Gene Schiavone http://t.co ...,False,10,0,False,False,SuttonBStracke
"Big day in LA for @LAPhil committee meeting, Edith Palm fitting and @Cartier black tie dinner",False,0,0,False,False,SuttonBStracke
"RT @JessicaTrentPR: 2012: Don Giovanni, Almost A Space Odyssey. My first post for the Huffington Post! http://t.co/yCOCaIRV @HuffPostArts",False,1,0,False,False,SuttonBStracke
RT @ninagarcia: LOVE THIS: Booze and books: 10 literary bars of New York City http://t.co/jaI3xAgm,False,59,0,False,False,SuttonBStracke
@JessicaTrentPR they r not all at once... About 300 a week. It's fun! Thanks for adding to the excitement!,False,0,0,False,False,SuttonBStracke
Over 7000 readers on @SuttonsLaw slowly she rolls... @JessicaTrentPR,False,0,0,False,False,SuttonBStracke
RT @CameronDecades: Have you pre-ordered DECADES?  Do so today for under 40$ on http://t.co/OSZhfQWu,False,1,0,False,False,SuttonBStracke
@koryblum something is wrong with you #psycho,False,0,0,False,False,SuttonBStracke
"RT @LAPhil: Thanks! RT @oscarbettison: Great article on John Adams' ""The Gospel According to the Other Mary"" - premieres tonight: http:/ ...",False,3,0,False,False,SuttonBStracke
"RT @nytimesfashion: Rei Kawakubo, of Comme des Garçons, Veiled Like Mona Lisa http://t.co/u8e8w0vp",False,12,0,False,False,SuttonBStracke
"RT @ninagarcia: “Every child is an artist, the problem is staying an artist when you grow up” – Pablo Picasso",False,550,0,False,False,SuttonBStracke
@koryblum You know I'm always in.  A girl after my own heart...,False,0,0,False,False,SuttonBStracke
@PS_ARTS @kgpaglia @huffpostimpact @billmaher I would love for you to retweet my blog on Mr. Mahr's arts comments! http://t.co/uI8QWoOC,False,0,0,False,False,SuttonBStracke
@PS_ARTS @kgpaglia @huffpostimpact   Great article! @billmaher please rethink your rant on the arts!,False,0,0,False,False,SuttonBStracke
RT @KMD_Jewelry: In case you weren't able to see the beautiful article in WWD - Women's Wear Daily about the Kimberly McDonald... http:/ ...,False,3,0,False,False,SuttonBStracke
"RT @ABTBallet: For May 30 evening ticket holders, ABT advises that Natalia Osipova has withdrawn from ""The Bright Stream""... http://t.co ...",False,3,0,False,False,SuttonBStracke
READ AND SHARE review of DON GIOVANNI:  http://t.co/PSUqUtrs @JessicaTrentPR @ArtistKimberlyB @LAPhil @OfficialRodarte,False,1,0,False,False,SuttonBStracke
“@LAPhil: RT @GustavoDudamel:  Gustavo &amp; @LAPhil premiere Adams' The Gospel According to the Other Mary http://t.co/vPPoowEU” FRIDAY!!!,False,0,0,False,False,SuttonBStracke
"RT @OfficialRodarte: Witness the NYC Ballet perform ""Two Hearts,"" costumes by Rodarte, choreographed by Benjamin Millepied. http://t.co/ ...",False,11,0,False,False,SuttonBStracke
@socialprimer Can't go wrong with White dinner jacket- love Tom Ford's!! Pair with pique tux shirt - tres chic.,False,0,0,False,False,SuttonBStracke
"“@LAPhil: LA Phil Pres &amp; CEO Deborah Borda, @OfficialRodarte &amp; director Christopher Alden discuss ""Don Giovanni""  http://t.co/N7sU9FfO” WOW!",False,0,0,False,False,SuttonBStracke
Back in SoCal after barely dodging the Southern Storms!,False,0,0,False,False,SuttonBStracke
Ahhhh Memorial Day morning in #Augusta http://t.co/B8rnniuD,False,0,0,False,False,SuttonBStracke
RT @JessicaTrentPR: Last night.   @ Walt Disney Concert Hall http://t.co/rtWnfctr,False,1,0,False,False,SuttonBStracke
"RT @JessicaTrentPR: @SuttonsLaw @jessicatrentpr @ps_arts for sure, and I'd love to help get them some fantastic donations as well :)",False,1,0,False,False,SuttonBStracke
